sample.id,year,latitude,longitude,n.obs,ndvi.gs.avg,ndvi.gs.med,ndvi.gs.q90,ndvi.max,ndvi.max.lwr,ndvi.max.upr,ndvi.max.doy,site
pixel_13 _DY_9,2019,78.1640379,15.9949278,87,0.464917642671414,0.476511270355578,0.484995040260555,0.490259085771868,0.436283875150828,0.593432412993186,201,DY_9
pixel_13 _DY_9,2020,78.1640379,15.9949278,56,0.518235938865724,0.515409574891373,0.609342808806714,0.609342808806714,0.506303959918724,0.646350668186518,202,DY_9
pixel_13 _DY_9,2021,78.1640379,15.9949278,45,0.431465250257691,0.425013554663244,0.539189887572855,0.539189887572855,0.38326814743882,0.603853085137399,202,DY_9
pixel_13 _DY_bar,2005,78.0713777,14.2047025,2,0.342696386686429,0.342696386686429,0.342696386686429,0.35786907644122,0.35491115355965,0.360826999322789,190,DY_bar
pixel_13 _DY_bar,2006,78.0713777,14.2047025,5,0.38295920209066,0.364068587109429,0.411295124562505,0.411295124562505,0.365398613864041,0.420882675067524,194,DY_bar
pixel_13 _DY_bar,2008,78.0713777,14.2047025,5,0.25595652779713,0.25595652779713,0.25595652779713,0.272458903437377,0.263916268686177,0.289461364158249,196,DY_bar
pixel_13 _DY_bar,2010,78.0713777,14.2047025,14,0.283252005408286,0.283252005408286,0.300288169608398,0.324429607003592,0.310202945542873,0.353499933645623,196,DY_bar
pixel_13 _DY_bar,2011,78.0713777,14.2047025,18,0.321956804207415,0.299975133313072,0.379109148532707,0.379109148532707,0.310170163592243,0.42908274420646,196,DY_bar
pixel_13 _DY_bar,2013,78.0713777,14.2047025,30,0.344224737024256,0.358816715703923,0.367126381995461,0.367148058024676,0.328234149288152,0.421207436796173,196,DY_bar
pixel_13 _DY_bar,2014,78.0713777,14.2047025,104,0.280264668381025,0.265115502210441,0.354686540578715,0.354686540578715,0.215499333354716,0.392972199886654,196,DY_bar
pixel_13 _DY_bar,2015,78.0713777,14.2047025,48,0.270262988591265,0.269062263411603,0.275725776844853,0.2891087510932,0.269847759309961,0.333104583678014,197,DY_bar
pixel_13 _DY_bar,2016,78.0713777,14.2047025,86,0.27879766288265,0.29207890318056,0.311880472595823,0.311880472595823,0.231931288295217,0.352284436411816,197,DY_bar
pixel_13 _DY_bar,2017,78.0713777,14.2047025,65,0.270624635772168,0.26380741512789,0.34158657232251,0.34158657232251,0.219781180862375,0.381451058047912,197,DY_bar
pixel_13 _DY_bar,2018,78.0713777,14.2047025,70,0.296695894030757,0.307478871058244,0.319270701268264,0.333683293351353,0.256531350002618,0.390583465084125,197,DY_bar
pixel_13 _DY_bar,2019,78.0713777,14.2047025,88,0.240559281228806,0.226498729192673,0.28536507931579,0.28536507931579,0.21407724386391,0.329542463228285,196,DY_bar
pixel_13 _DY_bar,2020,78.0713777,14.2047025,21,0.2302883324113,0.221458555246316,0.252186297472007,0.252186297472007,0.229153367122444,0.273429924343373,196,DY_bar
pixel_13 _DY_bar,2021,78.0713777,14.2047025,77,0.240990542872529,0.239348223297584,0.272882380965949,0.272882380965949,0.215807645767183,0.316718878473006,196,DY_bar
pixel_13 _HH_barcows,2011,78.0703025,14.2047731,4,0.183578003109393,0.183578003109393,0.183578003109393,0.199546779062032,0.196133784149216,0.20285670296753,194,HH_barcows
pixel_13 _HH_barcows,2013,78.0703025,14.2047731,8,0.151685146505551,0.151685146505551,0.152990615253089,0.167986588616126,0.163949646236023,0.171758220139345,194,HH_barcows
pixel_13 _HH_barcows,2014,78.0703025,14.2047731,8,0.198214345178149,0.198214345178149,0.214454625418081,0.214454625418081,0.182246729618465,0.224083092327352,194,HH_barcows
pixel_13 _HH_barcows,2016,78.0703025,14.2047731,8,0.168575097920155,0.168575097920155,0.179799721611834,0.179799721611834,0.157623138908724,0.192963966584643,194,HH_barcows
pixel_13 _HH_barcows,2017,78.0703025,14.2047731,24,0.169545402049867,0.167406245136018,0.180252069968152,0.181028217541577,0.157939174595171,0.198333212491618,194,HH_barcows
pixel_13 _HH_barcows,2018,78.0703025,14.2047731,13,0.160221624406031,0.155653760295335,0.172081186424788,0.17289201856204,0.167288172973193,0.177302220915282,195,HH_barcows
pixel_13 _HH_barcows,2019,78.0703025,14.2047731,29,0.184193252904231,0.178876169995693,0.215420810709162,0.215420810709162,0.167619908863003,0.227196394159127,194,HH_barcows
pixel_13 _HH_barcows,2020,78.0703025,14.2047731,16,0.22661461203999,0.199816591225911,0.312115604251873,0.312115604251873,0.169917455948973,0.374475629433483,178,HH_barcows
pixel_13 _HH_barcows,2021,78.0703025,14.2047731,5,0.217967896110508,0.24182711692356,0.274657972550225,0.274657972550225,0.171889851831853,0.371388981073041,183,HH_barcows
pixel_13 _HH_dogs,2006,78.195065,15.5587252,9,0.325675599507696,0.35353745401287,0.365257021147695,0.369315027161316,0.25868199100986,0.410306880774556,194,HH_dogs
pixel_13 _HH_dogs,2008,78.195065,15.5587252,5,0.220183400305355,0.220183400305355,0.220183400305355,0.269132585607077,0.250111549770787,0.289076191474483,194,HH_dogs
pixel_13 _HH_dogs,2011,78.195065,15.5587252,16,0.312829506180344,0.341861902485102,0.341861902485102,0.356053678088059,0.228273988552542,0.392445787514425,209,HH_dogs
pixel_13 _HH_dogs,2013,78.195065,15.5587252,21,0.298593619327707,0.262915342977517,0.356570818396766,0.356570818396766,0.262915342977517,0.369172599943169,206,HH_dogs
pixel_13 _HH_dogs,2014,78.195065,15.5587252,105,0.280441038646326,0.259577433259402,0.355431997608271,0.355431997608271,0.230076697823144,0.409818930012166,213,HH_dogs
pixel_13 _HH_dogs,2015,78.195065,15.5587252,48,0.249205488602082,0.247362853077851,0.285371011725252,0.285371011725252,0.225264163767844,0.342770860592055,213,HH_dogs
pixel_13 _HH_dogs,2016,78.195065,15.5587252,47,0.236609949048947,0.213380735578375,0.326239157314865,0.326239157314865,0.220676006754471,0.383120681774245,219,HH_dogs
pixel_13 _HH_dogs,2017,78.195065,15.5587252,29,0.247950930783556,0.258462068041636,0.282496497886306,0.282496497886306,0.212512221101067,0.335707743888842,218,HH_dogs
pixel_13 _HH_dogs,2018,78.195065,15.5587252,36,0.254105505440513,0.259949267956137,0.27538793435001,0.291350881520158,0.266723154456416,0.33431652644117,220,HH_dogs
pixel_13 _HH_dogs,2019,78.195065,15.5587252,57,0.280043607784106,0.272385031803152,0.320533012838054,0.320533012838054,0.234951589235125,0.380278019262484,222,HH_dogs
pixel_13 _HH_dogs,2020,78.195065,15.5587252,31,0.294998084302646,0.328287535567585,0.34148152294674,0.34148152294674,0.225264163767844,0.380128629885866,226,HH_dogs
pixel_13 _HH_dogs,2021,78.195065,15.5587252,42,0.296450280964744,0.317537591392348,0.347967226114729,0.347967226114729,0.243828686436746,0.366729773023097,231,HH_dogs
pixel_13 _HH_lyr,2005,78.2169876,15.6176568,2,0.621472191214131,0.621472191214131,0.621472191214131,0.664444322059739,0.661032581126563,0.667856062992915,227,HH_lyr
pixel_13 _HH_lyr,2006,78.2169876,15.6176568,12,0.552067361248869,0.558737893461852,0.594382275488139,0.605825370581096,0.563574737504609,0.662003092600259,226,HH_lyr
pixel_13 _HH_lyr,2008,78.2169876,15.6176568,5,0.529461744339182,0.529461744339182,0.529461744339182,0.541933276550615,0.533111530368398,0.54981733947531,221,HH_lyr
pixel_13 _HH_lyr,2010,78.2169876,15.6176568,7,0.589163195911551,0.589163195911551,0.589163195911551,0.596940891964153,0.592672438994265,0.607222668205303,216,HH_lyr
pixel_13 _HH_lyr,2011,78.2169876,15.6176568,39,0.593805051623848,0.604420755028731,0.614920067000148,0.614920067000148,0.562074332842664,0.631758593482419,214,HH_lyr
pixel_13 _HH_lyr,2013,78.2169876,15.6176568,26,0.691737381585431,0.691737381585431,0.714471448984723,0.744737276990173,0.689183044080285,0.791939813258771,214,HH_lyr
pixel_13 _HH_lyr,2014,78.2169876,15.6176568,162,0.664017747883984,0.6871670920632,0.732983237564673,0.732983237564673,0.51780093888917,0.806392880940181,213,HH_lyr
pixel_13 _HH_lyr,2015,78.2169876,15.6176568,48,0.588072134087356,0.592505431428964,0.671192420685983,0.671192420685983,0.566626682197307,0.685342787333972,212,HH_lyr
pixel_13 _HH_lyr,2016,78.2169876,15.6176568,91,0.593981423647309,0.571515750027286,0.688397340787974,0.688397340787974,0.609617825672607,0.743771617707861,211,HH_lyr
pixel_13 _HH_lyr,2017,78.2169876,15.6176568,40,0.641247427726059,0.661682269410318,0.729056393738499,0.729056393738499,0.51275158350517,0.763785111387701,210,HH_lyr
pixel_13 _HH_lyr,2018,78.2169876,15.6176568,30,0.665679537551783,0.701297747538934,0.758638226793186,0.758638226793186,0.568752804105822,0.822852336961544,208,HH_lyr
pixel_13 _HH_lyr,2019,78.2169876,15.6176568,64,0.648719287167918,0.688767554947224,0.735076567904095,0.735076567904095,0.516204826563637,0.746777694092365,209,HH_lyr
pixel_13 _HH_lyr,2020,78.2169876,15.6176568,28,0.668510042635572,0.68039110874108,0.727315304500595,0.727315304500595,0.686914353308586,0.743746000805868,210,HH_lyr
pixel_13 _HH_lyr,2021,78.2169876,15.6176568,59,0.637076391028957,0.673611008336325,0.739879631578071,0.739879631578071,0.569665667679915,0.751831348672636,210,HH_lyr
pixel_13 _ST_lyr,2013,78.2421698,15.5266415,9,0.202184620184721,0.202184620184721,0.202184620184721,0.203415540402428,0.202320358396284,0.21167803281164,211,ST_lyr
pixel_13 _ST_lyr,2014,78.2421698,15.5266415,57,0.165180903138221,0.157288074421736,0.216348722252496,0.216348722252496,0.157315488526658,0.220042922862452,211,ST_lyr
pixel_13 _ST_lyr,2015,78.2421698,15.5266415,27,0.161086703703126,0.155410454971892,0.1753153830296,0.1753153830296,0.159407572496917,0.192990947013661,211,ST_lyr
pixel_13 _ST_lyr,2016,78.2421698,15.5266415,44,0.171876129797945,0.167788130981152,0.196546234985399,0.196546234985399,0.15585790020162,0.20896716818199,210,ST_lyr
pixel_13 _ST_lyr,2017,78.2421698,15.5266415,9,0.192488392837474,0.192488392837474,0.192488392837474,0.193860653002775,0.192928523602126,0.203912390594356,211,ST_lyr
pixel_13 _ST_lyr,2018,78.2421698,15.5266415,81,0.182477218037968,0.179783626277442,0.233538149131231,0.233538149131231,0.157554055420163,0.237976830633541,211,ST_lyr
pixel_13 _ST_lyr,2019,78.2421698,15.5266415,56,0.184105365795428,0.176574802241155,0.213360876713141,0.213360876713141,0.161594587933204,0.218970845654544,207,ST_lyr
pixel_13 _ST_lyr,2020,78.2421698,15.5266415,42,0.163889481096286,0.163106607700878,0.179969811028605,0.179969811028605,0.154693653487823,0.182011619092077,203,ST_lyr
pixel_13 _ST_lyr,2021,78.2421698,15.5266415,36,0.16680676346142,0.156254364347294,0.21346902343007,0.21346902343007,0.15376993348341,0.216595870861522,195,ST_lyr
pixel_14 _DY_10 _DY_10,2000,78.1707205,16.0059707,4,0.346077901402816,0.358145882623275,0.389097819715172,0.389097819715172,0.34987919034875,0.392402079870358,225,DY_10 _DY_10
pixel_14 _DY_10 _DY_10,2002,78.1707205,16.0059707,2,0.340965883916704,0.340965883916704,0.340965883916704,0.400544656550411,0.396574740706334,0.404514572394488,220,DY_10 _DY_10
pixel_14 _DY_10 _DY_10,2004,78.1707205,16.0059707,6,0.365427676661759,0.365427676661759,0.428871292890247,0.430695637692713,0.377086032460629,0.488102371799425,215,DY_10 _DY_10
pixel_14 _DY_10 _DY_10,2005,78.1707205,16.0059707,2,0.535248923535868,0.535248923535868,0.535248923535868,0.53605978500684,0.535504553273582,0.536615016740097,205,DY_10 _DY_10
pixel_14 _DY_10 _DY_10,2006,78.1707205,16.0059707,20,0.397268428266674,0.400647847588857,0.441713050045567,0.441713050045567,0.346130659504839,0.465085202231735,222,DY_10 _DY_10
pixel_14 _DY_10 _DY_10,2008,78.1707205,16.0059707,5,0.338812263274494,0.338812263274494,0.338812263274494,0.345229583591625,0.339106679222114,0.37021851958529,222,DY_10 _DY_10
pixel_14 _DY_10 _DY_10,2010,78.1707205,16.0059707,18,0.424136293502632,0.424136293502632,0.484593719786456,0.484593719786456,0.365581913793025,0.515999976097252,226,DY_10 _DY_10
pixel_14 _DY_10 _DY_10,2011,78.1707205,16.0059707,42,0.413107258886799,0.424879585031493,0.429418673612968,0.449311968609406,0.400048154035692,0.495424222651638,221,DY_10 _DY_10
pixel_14 _DY_10 _DY_10,2013,78.1707205,16.0059707,35,0.494158256539724,0.493020617952398,0.511784925116622,0.511784925116622,0.474577432063855,0.533429205323207,223,DY_10 _DY_10
pixel_14 _DY_10 _DY_10,2014,78.1707205,16.0059707,193,0.466002927003346,0.476237643300046,0.487859556570778,0.488840166196427,0.440629671106288,0.552994698037949,222,DY_10 _DY_10
pixel_14 _DY_10 _DY_10,2015,78.1707205,16.0059707,69,0.433634739144689,0.434960081753313,0.476093121371257,0.476093121371257,0.432103538265832,0.53200122646049,223,DY_10 _DY_10
pixel_14 _DY_10 _DY_10,2016,78.1707205,16.0059707,117,0.445147483753945,0.450539452018916,0.481779238765569,0.481779238765569,0.38689951795042,0.528038606613604,224,DY_10 _DY_10
pixel_14 _DY_10 _DY_10,2017,78.1707205,16.0059707,60,0.425760234503794,0.421380689352544,0.450867462910594,0.450867462910594,0.405412415267202,0.492976325967527,221,DY_10 _DY_10
pixel_14 _DY_10 _DY_10,2018,78.1707205,16.0059707,117,0.436629613332685,0.423229991628301,0.485895331411481,0.485895331411481,0.416877568126801,0.531192670835396,223,DY_10 _DY_10
pixel_14 _DY_10 _DY_10,2019,78.1707205,16.0059707,136,0.406250017013047,0.419564239526246,0.477571683745947,0.477571683745947,0.35088992742199,0.515114379158485,218,DY_10 _DY_10
pixel_14 _DY_10 _DY_10,2020,78.1707205,16.0059707,98,0.425267258887527,0.416308373786811,0.49364667386477,0.49364667386477,0.404378391279769,0.520675338029306,212,DY_10 _DY_10
pixel_14 _DY_10 _DY_10,2021,78.1707205,16.0059707,91,0.40439481112768,0.375780526601876,0.488202618504771,0.488202618504771,0.348557413425909,0.527240403432869,214,DY_10 _DY_10
pixel_14 _DY_11,2005,78.1667484,15.988599,2,0.529384803422285,0.529384803422285,0.529384803422285,0.53155847460584,0.529431366886876,0.533685582324804,200,DY_11
pixel_14 _DY_11,2006,78.1667484,15.988599,9,0.43511034371288,0.428216926396206,0.47349291893044,0.47349291893044,0.405771436584774,0.486868740540924,198,DY_11
pixel_14 _DY_11,2010,78.1667484,15.988599,14,0.424422315560093,0.424422315560093,0.486241012915951,0.486241012915951,0.459907838373494,0.495213167586256,199,DY_11
pixel_14 _DY_11,2011,78.1667484,15.988599,52,0.427500976596707,0.417412477981571,0.492983648502779,0.492983648502779,0.417809374985355,0.504231958811117,200,DY_11
pixel_14 _DY_11,2013,78.1667484,15.988599,35,0.458973566921009,0.414654177478593,0.535933206510252,0.535933206510252,0.488805624616843,0.556032051725498,200,DY_11
pixel_14 _DY_11,2014,78.1667484,15.988599,189,0.493434820139303,0.528471081357373,0.544551863858411,0.545320045304023,0.464948093768662,0.60136596907801,200,DY_11
pixel_14 _DY_11,2015,78.1667484,15.988599,64,0.465891813326809,0.484821289741154,0.496913267364959,0.52134037267906,0.462320042070423,0.601248073695786,200,DY_11
pixel_14 _DY_11,2016,78.1667484,15.988599,117,0.470547369794796,0.497127654209663,0.54430531998444,0.54430531998444,0.442281410160215,0.576916596341713,200,DY_11
pixel_14 _DY_11,2017,78.1667484,15.988599,74,0.436044971529413,0.458009533458808,0.492515672434781,0.52314701006574,0.466570638636867,0.591455885998242,201,DY_11
pixel_14 _DY_11,2018,78.1667484,15.988599,108,0.491463656237993,0.484902501639297,0.5535785112351,0.5535785112351,0.436057215620285,0.598335522027332,201,DY_11
pixel_14 _DY_11,2019,78.1667484,15.988599,113,0.445572220183006,0.442375803493356,0.496740829377378,0.497191409498318,0.402035602862312,0.577451014219335,201,DY_11
pixel_14 _DY_11,2020,78.1667484,15.988599,94,0.462969811242688,0.50732110244507,0.549082784367012,0.549082784367012,0.440757700059749,0.604625322614329,202,DY_11
pixel_14 _DY_11,2021,78.1667484,15.988599,72,0.46694491750129,0.472049091326341,0.550227466791738,0.550227466791738,0.451141209364285,0.630404151361152,202,DY_11
pixel_14 _DY_12,2004,78.1600018,15.9959035,2,0.56977646001057,0.56977646001057,0.56977646001057,0.608050480775796,0.601156530257239,0.614944431294354,200,DY_12
pixel_14 _DY_12,2005,78.1600018,15.9959035,3,0.714691678183766,0.714691678183766,0.714691678183766,0.716234792183612,0.715487855425385,0.717107589853179,200,DY_12
pixel_14 _DY_12,2006,78.1600018,15.9959035,11,0.560491205850356,0.599694376222283,0.60423845962512,0.610296801515407,0.436038685016904,0.633575409998278,200,DY_12
pixel_14 _DY_12,2008,78.1600018,15.9959035,6,0.479244848245441,0.479244848245441,0.479244848245441,0.513993323292152,0.489983801033503,0.527946310907183,199,DY_12
pixel_14 _DY_12,2009,78.1600018,15.9959035,7,0.516131739685734,0.516131739685734,0.516131739685734,0.635919708783883,0.610141413149135,0.667125211372478,199,DY_12
pixel_14 _DY_12,2010,78.1600018,15.9959035,19,0.540129620959347,0.508003443596516,0.628217233712041,0.639912729090666,0.46015120407938,0.678957280249119,199,DY_12
pixel_14 _DY_12,2011,78.1600018,15.9959035,56,0.571758843091256,0.567481751232833,0.655457874414032,0.655457874414032,0.52190027029835,0.721559719380547,199,DY_12
pixel_14 _DY_12,2013,78.1600018,15.9959035,44,0.642757048544233,0.647067805903951,0.723484791133587,0.723484791133587,0.601803124148373,0.749291885520937,199,DY_12
pixel_14 _DY_12,2014,78.1600018,15.9959035,172,0.599794824244007,0.631002634758565,0.698223128351179,0.698223128351179,0.549031808440749,0.730104180577963,199,DY_12
pixel_14 _DY_12,2015,78.1600018,15.9959035,41,0.581098647764417,0.61508681314713,0.64643454293785,0.64643454293785,0.557391237606294,0.711764209265274,198,DY_12
pixel_14 _DY_12,2016,78.1600018,15.9959035,102,0.549243751062556,0.58390072954461,0.629679650891189,0.630491607427998,0.505207211943701,0.718393352297511,198,DY_12
pixel_14 _DY_12,2017,78.1600018,15.9959035,39,0.515795795359277,0.513909904078237,0.551500813138575,0.660348550891929,0.514532946480375,0.679518485349247,198,DY_12
pixel_14 _DY_12,2018,78.1600018,15.9959035,97,0.602837728335085,0.611228941892506,0.697561994435822,0.697561994435822,0.573311812773029,0.743466673344009,198,DY_12
pixel_14 _DY_12,2019,78.1600018,15.9959035,79,0.588720285552282,0.610948029547055,0.68339376191386,0.68339376191386,0.547208492884805,0.728524051271556,198,DY_12
pixel_14 _DY_12,2020,78.1600018,15.9959035,56,0.625447457451395,0.621632283249197,0.724931684377089,0.724931684377089,0.582053048181221,0.766492980866826,199,DY_12
pixel_14 _DY_12,2021,78.1600018,15.9959035,60,0.56982995353622,0.569405291965044,0.684849318882467,0.684849318882467,0.509574053656192,0.753632869482697,199,DY_12
pixel_14 _DY_13,2004,78.1818219,15.9019169,2,0.43226294688787,0.43226294688787,0.473655014264154,0.511325476691332,0.478469707759919,0.544181245622744,209,DY_13
pixel_14 _DY_13,2005,78.1818219,15.9019169,2,0.547324085438539,0.547324085438539,0.547324085438539,0.555300437588668,0.554978686109228,0.555622189068108,209,DY_13
pixel_14 _DY_13,2006,78.1818219,15.9019169,12,0.448849854290761,0.44632788188243,0.486230064279599,0.486230064279599,0.420044199207148,0.513472688954492,209,DY_13
pixel_14 _DY_13,2010,78.1818219,15.9019169,23,0.437736821848801,0.425484317129092,0.518649002151808,0.518649002151808,0.39115601731074,0.624393315418687,207,DY_13
pixel_14 _DY_13,2011,78.1818219,15.9019169,48,0.463011642689138,0.472273493299093,0.525914913922843,0.525914913922843,0.40632210614064,0.528991312890282,208,DY_13
pixel_14 _DY_13,2013,78.1818219,15.9019169,52,0.467768303860785,0.458122873573222,0.532574374395876,0.532574374395876,0.445302671888751,0.559816999070769,208,DY_13
pixel_14 _DY_13,2014,78.1818219,15.9019169,184,0.465787352395199,0.434526696835802,0.537818597170871,0.537818597170871,0.38255112859061,0.587869250809413,208,DY_13
pixel_14 _DY_13,2015,78.1818219,15.9019169,47,0.476412473534222,0.497075517556904,0.497288540983206,0.5178160043267,0.471442042737453,0.584278214673211,208,DY_13
pixel_14 _DY_13,2016,78.1818219,15.9019169,99,0.493705452948372,0.487447841166904,0.586811617597634,0.586811617597634,0.472228864725424,0.60320077239311,208,DY_13
pixel_14 _DY_13,2017,78.1818219,15.9019169,40,0.480253314652715,0.486648830908371,0.519036201966788,0.53469189166539,0.429374889043005,0.554963517339179,208,DY_13
pixel_14 _DY_13,2018,78.1818219,15.9019169,122,0.491941669983985,0.488214327112355,0.59311656891335,0.59311656891335,0.432418168422955,0.683010711816572,208,DY_13
pixel_14 _DY_13,2019,78.1818219,15.9019169,67,0.51998247279067,0.540143504650291,0.597910246504591,0.597910246504591,0.401352207600951,0.602292958786195,208,DY_13
pixel_14 _DY_13,2020,78.1818219,15.9019169,57,0.542846828091034,0.546129827234942,0.618012005770612,0.618012005770612,0.500739006796663,0.655422119281405,209,DY_13
pixel_14 _DY_13,2021,78.1818219,15.9019169,54,0.472337285519456,0.436545064683312,0.583843553585344,0.583843553585344,0.466228274872241,0.618474398719035,210,DY_13
pixel_14 _DY_3,2006,78.1783195,15.9042773,5,0.351215488586668,0.326362703904058,0.405672710777288,0.405672710777288,0.326408816361585,0.418792808970472,209,DY_3
pixel_14 _DY_3,2011,78.1783195,15.9042773,24,0.393291363187825,0.393291363187825,0.426011673496904,0.427849990504734,0.366124845990384,0.472700593767171,204,DY_3
pixel_14 _DY_3,2013,78.1783195,15.9042773,26,0.482252499934336,0.484102818297692,0.493410372809517,0.49965830705406,0.484795409929087,0.573387717212479,203,DY_3
pixel_14 _DY_3,2014,78.1783195,15.9042773,120,0.429883199679908,0.425366553267406,0.506559532290179,0.506559532290179,0.29098487260255,0.592600640882151,204,DY_3
pixel_14 _DY_3,2015,78.1783195,15.9042773,62,0.378840506949521,0.413263041220721,0.44533648965101,0.44533648965101,0.307466377764841,0.533472590873733,205,DY_3
pixel_14 _DY_3,2016,78.1783195,15.9042773,81,0.31478847201912,0.316604892871084,0.377824454655328,0.377824454655328,0.315199104861739,0.425898076527591,205,DY_3
pixel_14 _DY_3,2017,78.1783195,15.9042773,37,0.336421279216306,0.346024840047107,0.372838024799246,0.372838024799246,0.298787426970484,0.46432990329761,204,DY_3
pixel_14 _DY_3,2018,78.1783195,15.9042773,65,0.365969818507305,0.363009301967255,0.454041346363872,0.454041346363872,0.30591623019651,0.482283221388547,205,DY_3
pixel_14 _DY_3,2019,78.1783195,15.9042773,81,0.34927689636663,0.317198470323609,0.424555828369316,0.424555828369316,0.299324101674978,0.505467064947106,205,DY_3
pixel_14 _DY_3,2020,78.1783195,15.9042773,27,0.416074535487885,0.36363512215242,0.494960159287471,0.494960159287471,0.342382651389201,0.511605282146501,206,DY_3
pixel_14 _DY_3,2021,78.1783195,15.9042773,72,0.32501224197486,0.311600448834151,0.367995038979638,0.368733579956221,0.294900764118817,0.399221005883284,207,DY_3
pixel_14 _DY_4,2006,78.1754521,15.9591488,6,0.457977526435537,0.457977526435537,0.474405700693365,0.492471977081168,0.441606410899009,0.524179901880092,226,DY_4
pixel_14 _DY_4,2008,78.1754521,15.9591488,3,0.281824024248703,0.281824024248703,0.281824024248703,0.350716302045848,0.322442855313346,0.362665187927139,260,DY_4
pixel_14 _DY_4,2009,78.1754521,15.9591488,6,0.343105664838763,0.39570983337248,0.39570983337248,0.475070397847775,0.28213864015101,0.484511110886991,232,DY_4
pixel_14 _DY_4,2010,78.1754521,15.9591488,24,0.380739111070576,0.388379947998931,0.452475748385249,0.452475748385249,0.333894918041405,0.517119552206534,226,DY_4
pixel_14 _DY_4,2011,78.1754521,15.9591488,38,0.400786660550008,0.392643849470378,0.420024227102754,0.420024227102754,0.37895213125979,0.520574150529089,231,DY_4
pixel_14 _DY_4,2012,78.1754521,15.9591488,7,0.331750663129974,0.331750663129974,0.331750663129974,0.389172663595967,0.33736338336884,0.402157052706658,226,DY_4
pixel_14 _DY_4,2013,78.1754521,15.9591488,9,0.425031254315671,0.426923822624809,0.426923822624809,0.445599300660016,0.426923822624809,0.458647241730134,237,DY_4
pixel_14 _DY_4,2014,78.1754521,15.9591488,143,0.330247884751218,0.325080491912032,0.36993154474852,0.36993154474852,0.307006972825268,0.449488800583378,229,DY_4
pixel_14 _DY_4,2015,78.1754521,15.9591488,30,0.331386180246925,0.336278258741743,0.359547996976135,0.370957930653098,0.325898609297659,0.42995438655282,230,DY_4
pixel_14 _DY_4,2017,78.1754521,15.9591488,26,0.241318363112331,0.258944284767905,0.259017061401284,0.275497505905774,0.259423560254649,0.321206288949543,224,DY_4
pixel_14 _DY_4,2018,78.1754521,15.9591488,16,0.273500153397946,0.299473893387057,0.299473893387057,0.299481156055995,0.25474653786692,0.370109683895324,218,DY_4
pixel_14 _DY_4,2019,78.1754521,15.9591488,41,0.232989732214361,0.216866341538151,0.298352567749025,0.298352567749025,0.251052840419942,0.325159506842645,226,DY_4
pixel_14 _DY_4,2020,78.1754521,15.9591488,40,0.312004049016546,0.314828067986031,0.363497566664113,0.363497566664113,0.277654484039548,0.391654015464057,222,DY_4
pixel_14 _DY_4,2021,78.1754521,15.9591488,30,0.28725368423257,0.27476244305836,0.365266642657249,0.365266642657249,0.259473400826083,0.380153540196048,233,DY_4
pixel_14 _DY_5,2002,78.1746457,15.9590844,3,0.359697313945336,0.32767381114252,0.40740891817653,0.40740891817653,0.352575159701319,0.45277251578483,207,DY_5
pixel_14 _DY_5,2004,78.1746457,15.9590844,2,0.490057225267868,0.490057225267868,0.490057225267868,0.503745335402205,0.49492710847851,0.5125635623259,202,DY_5
pixel_14 _DY_5,2005,78.1746457,15.9590844,3,0.548470469042376,0.548470469042376,0.548470469042376,0.553731725319631,0.550201622844382,0.553760791968947,200,DY_5
pixel_14 _DY_5,2006,78.1746457,15.9590844,8,0.476088309739317,0.476088309739317,0.480402058675726,0.487127398196296,0.47266641587905,0.502457406709094,199,DY_5
pixel_14 _DY_5,2008,78.1746457,15.9590844,6,0.354845541447261,0.354845541447261,0.354845541447261,0.388311837998508,0.35615724468815,0.40100409697662,197,DY_5
pixel_14 _DY_5,2009,78.1746457,15.9590844,7,0.3888925936448,0.3888925936448,0.3888925936448,0.47058334782882,0.428109043902387,0.481998594744305,197,DY_5
pixel_14 _DY_5,2010,78.1746457,15.9590844,32,0.454166064237031,0.455964317684974,0.51659004098892,0.51659004098892,0.404185126541515,0.58128486124378,197,DY_5
pixel_14 _DY_5,2011,78.1746457,15.9590844,61,0.452886699767225,0.459257849666984,0.530217921948063,0.530217921948063,0.374777512083799,0.583214689959546,203,DY_5
pixel_14 _DY_5,2012,78.1746457,15.9590844,9,0.577743109724389,0.577743109724389,0.577743109724389,0.60005621011806,0.585778917944761,0.605619447795333,195,DY_5
pixel_14 _DY_5,2013,78.1746457,15.9590844,26,0.475682896404821,0.475682896404821,0.478682859913524,0.512898242377912,0.472682932896119,0.532485265116587,210,DY_5
pixel_14 _DY_5,2014,78.1746457,15.9590844,159,0.480436485097712,0.487589592478738,0.546454442569156,0.546454442569156,0.361894639905194,0.606331737611998,203,DY_5
pixel_14 _DY_5,2015,78.1746457,15.9590844,59,0.477380839815202,0.496086944837942,0.497036984301783,0.513735183031091,0.462772608990779,0.571464010893179,202,DY_5
pixel_14 _DY_5,2016,78.1746457,15.9590844,103,0.493579100732249,0.487766671862376,0.536530329716765,0.536530329716765,0.482010998433903,0.589664366836861,206,DY_5
pixel_14 _DY_5,2017,78.1746457,15.9590844,48,0.465802220453699,0.476092538545103,0.517339080281729,0.517339080281729,0.420103226103133,0.612881129418558,210,DY_5
pixel_14 _DY_5,2018,78.1746457,15.9590844,79,0.394337435090208,0.368503318022329,0.452551235546759,0.467898471058661,0.392712001466883,0.557535197092067,206,DY_5
