sample.id,latitude,longitude,year,doy,ndvi,spl.n.obs,spl.fit,spl.frac.max,spl.fit.max,spl.fit.max.doy,ndvi.adjustment,ndvi.max.pred
pixel_1 _PYR_pig,78.6531144,16.3268276,2011,230,0.364261979064861,82,0.486220259901432,0.957530795332835,0.507785506504178,213,0.0215652466027458,0.385827225667607
pixel_1 _PYR_pig,78.6531144,16.3268276,2011,230,0.364261979064861,82,0.484211412573328,0.957490966063211,0.505708596462477,214,0.0214971838891494,0.385759162954011
pixel_1 _PYR_pig,78.6531144,16.3268276,2011,230,0.364261979064861,82,0.483826979978042,0.956929472702432,0.505603593347045,215,0.0217766133690025,0.386038592433864
pixel_1 _PYR_pig,78.6531144,16.3268276,2013,193,0.538394121216207,22,0.426545838415664,0.902898658899511,0.472418287712993,220,0.0458724492973284,0.584266570513536
pixel_1 _PYR_pig,78.6531144,16.3268276,2013,193,0.538394121216207,28,0.438306658600238,0.92932304532939,0.47164079358958,215,0.0333341349893414,0.571728256205549
pixel_1 _PYR_pig,78.6531144,16.3268276,2013,193,0.538394121216207,34,0.453183112234827,0.9270324916085,0.488853536782196,211,0.0356704245473695,0.574064545763577
pixel_1 _PYR_pig,78.6531144,16.3268276,2013,193,0.538394121216207,34,0.467567658504463,0.878877417643421,0.532005543797195,222,0.0644378852927324,0.60283200650894
pixel_1 _PYR_pig,78.6531144,16.3268276,2013,193,0.538394121216207,42,0.473780635294647,0.888649574125437,0.533146753331782,220,0.0593661180371345,0.597760239253342
pixel_1 _PYR_pig,78.6531144,16.3268276,2013,193,0.538394121216207,60,0.480286131659281,0.910470622612714,0.527514144587156,213,0.0472280129278748,0.585622134144082
pixel_1 _PYR_pig,78.6531144,16.3268276,2013,193,0.538394121216207,72,0.478665574841035,0.916951061861214,0.522018671170352,210,0.0433530963293178,0.581747217545525
pixel_1 _PYR_pig,78.6531144,16.3268276,2013,193,0.538394121216207,82,0.464868286892806,0.896687806968376,0.518428245906995,212,0.0535599590141899,0.591954080230397
pixel_1 _PYR_pig,78.6531144,16.3268276,2013,193,0.538394121216207,82,0.460984660882595,0.89494827481709,0.515096429429747,212,0.0541117685471521,0.592505889763359
pixel_1 _PYR_pig,78.6531144,16.3268276,2013,193,0.538394121216207,82,0.458363718102875,0.895450546628519,0.511880549773151,212,0.0535168316702764,0.591910952886484
pixel_1 _PYR_pig,78.6531144,16.3268276,2013,193,0.538394121216207,82,0.442717657798322,0.871859578754399,0.507785506504178,213,0.0650678487058565,0.603461969922064
pixel_1 _PYR_pig,78.6531144,16.3268276,2013,193,0.538394121216207,82,0.432818219676499,0.855864865070794,0.505708596462477,214,0.0728903767859784,0.611284498002186
pixel_1 _PYR_pig,78.6531144,16.3268276,2013,193,0.538394121216207,82,0.426210011042559,0.842972669994476,0.505603593347045,215,0.0793935823044852,0.617787703520692
pixel_1 _PYR_pig,78.6531144,16.3268276,2013,198,0.496096457981043,22,0.44144331668894,0.934433166899603,0.472418287712993,220,0.0309749710240529,0.527071429005096
pixel_1 _PYR_pig,78.6531144,16.3268276,2013,198,0.496096457981043,28,0.451974295188164,0.958301956343222,0.47164079358958,215,0.0196664984014155,0.515762956382458
pixel_1 _PYR_pig,78.6531144,16.3268276,2013,198,0.496096457981043,34,0.471971402628395,0.965465864755882,0.488853536782196,211,0.0168821341538017,0.512978592134845
pixel_1 _PYR_pig,78.6531144,16.3268276,2013,198,0.496096457981043,34,0.489773717919921,0.920617695868648,0.532005543797195,222,0.0422318258772745,0.538328283858317
pixel_1 _PYR_pig,78.6531144,16.3268276,2013,198,0.496096457981043,42,0.495120153226371,0.928675172702878,0.533146753331782,220,0.0380266001054106,0.534123058086454
pixel_1 _PYR_pig,78.6531144,16.3268276,2013,198,0.496096457981043,60,0.504340770673359,0.956070611278238,0.527514144587156,213,0.0231733739137968,0.51926983189484
pixel_1 _PYR_pig,78.6531144,16.3268276,2013,198,0.496096457981043,72,0.502413888129989,0.962444287679577,0.522018671170352,210,0.0196047830403633,0.515701241021406
pixel_1 _PYR_pig,78.6531144,16.3268276,2013,198,0.496096457981043,82,0.490451018376341,0.946034523096425,0.518428245906995,212,0.0279772275306547,0.524073685511698
pixel_1 _PYR_pig,78.6531144,16.3268276,2013,198,0.496096457981043,82,0.485965089111158,0.943444880115283,0.515096429429747,212,0.0291313403185891,0.525227798299632
pixel_1 _PYR_pig,78.6531144,16.3268276,2013,198,0.496096457981043,82,0.483184842918878,0.943940618827985,0.511880549773151,212,0.0286957068542736,0.524792164835317
pixel_1 _PYR_pig,78.6531144,16.3268276,2013,198,0.496096457981043,82,0.465960661120173,0.917632849208427,0.507785506504178,213,0.0418248453840049,0.537921303365048
pixel_1 _PYR_pig,78.6531144,16.3268276,2013,198,0.496096457981043,82,0.455862535423288,0.901433233708362,0.505708596462477,214,0.0498460610391892,0.545942519020232
pixel_1 _PYR_pig,78.6531144,16.3268276,2013,198,0.496096457981043,82,0.450600789207128,0.891213581422942,0.505603593347045,215,0.0550028041399164,0.551099262120959
pixel_1 _PYR_pig,78.6531144,16.3268276,2013,245,0.541937973549908,22,0.412706114009013,0.873603170628618,0.472418287712993,220,0.0597121737039795,0.601650147253888
pixel_1 _PYR_pig,78.6531144,16.3268276,2013,245,0.541937973549908,34,0.436357349527256,0.892613669933763,0.488853536782196,211,0.0524961872549403,0.594434160804848
pixel_1 _PYR_pig,78.6531144,16.3268276,2013,245,0.541937973549908,34,0.512652442289481,0.963622368726497,0.532005543797195,222,0.0193531015077139,0.561291075057622
pixel_1 _PYR_pig,78.6531144,16.3268276,2013,245,0.541937973549908,42,0.50566799353915,0.948459294517111,0.533146753331782,220,0.027478759792632,0.56941673334254
pixel_1 _PYR_pig,78.6531144,16.3268276,2013,245,0.541937973549908,60,0.485605256791138,0.920554001772187,0.527514144587156,213,0.0419088877960172,0.583846861345925
pixel_1 _PYR_pig,78.6531144,16.3268276,2013,245,0.541937973549908,72,0.476842459455514,0.913458628570595,0.522018671170352,210,0.0451762117148379,0.587114185264746
pixel_1 _PYR_pig,78.6531144,16.3268276,2013,245,0.541937973549908,82,0.462722562920754,0.892548904451022,0.518428245906995,212,0.0557056829862419,0.59764365653615
pixel_1 _PYR_pig,78.6531144,16.3268276,2013,245,0.541937973549908,82,0.457296769466119,0.887788661187931,0.515096429429747,212,0.0577996599636282,0.599737633513536
pixel_1 _PYR_pig,78.6531144,16.3268276,2013,245,0.541937973549908,82,0.449992466144713,0.879096629758906,0.511880549773151,212,0.0618880836284379,0.603826057178346
pixel_1 _PYR_pig,78.6531144,16.3268276,2013,245,0.541937973549908,82,0.441574516465856,0.869608350001661,0.507785506504178,213,0.0662109900383222,0.60814896358823
pixel_1 _PYR_pig,78.6531144,16.3268276,2013,245,0.541937973549908,82,0.436778520694033,0.863696056878165,0.505708596462477,214,0.0689300757684447,0.610868049318353
pixel_1 _PYR_pig,78.6531144,16.3268276,2013,245,0.541937973549908,82,0.433403108773884,0.857199423573712,0.505603593347045,215,0.0722004845731607,0.614138458123069
pixel_1 _PYR_pig,78.6531144,16.3268276,2014,154,0.284523219909857,22,0.288727019364482,0.611168167858674,0.472418287712993,220,0.183691268348511,0.468214488258368
pixel_1 _PYR_pig,78.6531144,16.3268276,2014,154,0.286979036294812,22,0.288727019364482,0.611168167858674,0.472418287712993,220,0.183691268348511,0.470670304643323
pixel_1 _PYR_pig,78.6531144,16.3268276,2014,154,0.284523219909857,28,0.289970599944919,0.614812382402296,0.47164079358958,215,0.181670193644661,0.466193413554517
pixel_1 _PYR_pig,78.6531144,16.3268276,2014,154,0.286979036294812,28,0.289970599944919,0.614812382402296,0.47164079358958,215,0.181670193644661,0.468649229939473
pixel_1 _PYR_pig,78.6531144,16.3268276,2014,154,0.284523219909857,34,0.27894283492894,0.570606150801401,0.488853536782196,211,0.209910701853256,0.494433921763113
pixel_1 _PYR_pig,78.6531144,16.3268276,2014,154,0.286979036294812,34,0.27894283492894,0.570606150801401,0.488853536782196,211,0.209910701853256,0.496889738148068
pixel_1 _PYR_pig,78.6531144,16.3268276,2014,154,0.284523219909857,34,0.266563722320575,0.501054407098794,0.532005543797195,222,0.26544182147662,0.549965041386477
pixel_1 _PYR_pig,78.6531144,16.3268276,2014,154,0.286979036294812,34,0.266563722320575,0.501054407098794,0.532005543797195,222,0.26544182147662,0.552420857771432
pixel_1 _PYR_pig,78.6531144,16.3268276,2014,154,0.284523219909857,42,0.269558315326319,0.505598718630048,0.533146753331782,220,0.263588438005463,0.548111657915319
pixel_1 _PYR_pig,78.6531144,16.3268276,2014,154,0.286979036294812,42,0.269558315326319,0.505598718630048,0.533146753331782,220,0.263588438005463,0.550567474300275
pixel_1 _PYR_pig,78.6531144,16.3268276,2014,154,0.284523219909857,60,0.272067255965204,0.515753480275169,0.527514144587156,213,0.255446888621951,0.539970108531808
pixel_1 _PYR_pig,78.6531144,16.3268276,2014,154,0.286979036294812,60,0.272067255965204,0.515753480275169,0.527514144587156,213,0.255446888621951,0.542425924916764
pixel_1 _PYR_pig,78.6531144,16.3268276,2014,154,0.284523219909857,72,0.261890747196063,0.501688467596208,0.522018671170352,210,0.260127923974289,0.544651143884146
pixel_1 _PYR_pig,78.6531144,16.3268276,2014,154,0.286979036294812,72,0.261890747196063,0.501688467596208,0.522018671170352,210,0.260127923974289,0.547106960269102
pixel_1 _PYR_pig,78.6531144,16.3268276,2014,154,0.284523219909857,82,0.256682852860142,0.49511741477564,0.518428245906995,212,0.261745393046854,0.546268612956711
pixel_1 _PYR_pig,78.6531144,16.3268276,2014,154,0.286979036294812,82,0.256682852860142,0.49511741477564,0.518428245906995,212,0.261745393046854,0.548724429341666
pixel_1 _PYR_pig,78.6531144,16.3268276,2014,154,0.284523219909857,82,0.253312365445449,0.491776589726871,0.515096429429747,212,0.261784063984298,0.546307283894155
pixel_1 _PYR_pig,78.6531144,16.3268276,2014,154,0.286979036294812,82,0.253312365445449,0.491776589726871,0.515096429429747,212,0.261784063984298,0.548763100279111
pixel_1 _PYR_pig,78.6531144,16.3268276,2014,154,0.284523219909857,82,0.255279198857884,0.498708534580999,0.511880549773151,212,0.256601350915267,0.541124570825124
pixel_1 _PYR_pig,78.6531144,16.3268276,2014,154,0.286979036294812,82,0.255279198857884,0.498708534580999,0.511880549773151,212,0.256601350915267,0.543580387210079
pixel_1 _PYR_pig,78.6531144,16.3268276,2014,154,0.284523219909857,82,0.255692614989135,0.503544531527568,0.507785506504178,213,0.252092891515043,0.5366161114249
pixel_1 _PYR_pig,78.6531144,16.3268276,2014,154,0.286979036294812,82,0.255692614989135,0.503544531527568,0.507785506504178,213,0.252092891515043,0.539071927809855
pixel_1 _PYR_pig,78.6531144,16.3268276,2014,154,0.284523219909857,82,0.257792119480222,0.509764163163379,0.505708596462477,214,0.247916476982256,0.532439696892112
pixel_1 _PYR_pig,78.6531144,16.3268276,2014,154,0.286979036294812,82,0.257792119480222,0.509764163163379,0.505708596462477,214,0.247916476982256,0.534895513277068
pixel_1 _PYR_pig,78.6531144,16.3268276,2014,154,0.284523219909857,82,0.258234399896403,0.510744787605084,0.505603593347045,215,0.247369193450641,0.531892413360498
pixel_1 _PYR_pig,78.6531144,16.3268276,2014,154,0.286979036294812,82,0.258234399896403,0.510744787605084,0.505603593347045,215,0.247369193450641,0.534348229745453
pixel_1 _PYR_pig,78.6531144,16.3268276,2014,161,0.327910780583112,22,0.312740576276255,0.661999301064852,0.472418287712993,220,0.159677711436737,0.48758849201985
pixel_1 _PYR_pig,78.6531144,16.3268276,2014,161,0.327910780583112,28,0.317527911862086,0.673240983769521,0.47164079358958,215,0.154112881727493,0.482023662310606
pixel_1 _PYR_pig,78.6531144,16.3268276,2014,161,0.327910780583112,34,0.301869694290257,0.617505390831921,0.488853536782196,211,0.186983842491939,0.514894623075052
pixel_1 _PYR_pig,78.6531144,16.3268276,2014,161,0.327910780583112,34,0.298979290280644,0.561985290880008,0.532005543797195,222,0.233026253516552,0.560937034099664
pixel_1 _PYR_pig,78.6531144,16.3268276,2014,161,0.327910780583112,42,0.304016603289751,0.570230619224195,0.533146753331782,220,0.229130150042031,0.557040930625143
pixel_1 _PYR_pig,78.6531144,16.3268276,2014,161,0.327910780583112,60,0.296493856549688,0.562058590451125,0.527514144587156,213,0.231020288037468,0.55893106862058
pixel_1 _PYR_pig,78.6531144,16.3268276,2014,161,0.327910780583112,72,0.291912362597437,0.559199083708973,0.522018671170352,210,0.230106308572916,0.558017089156028
pixel_1 _PYR_pig,78.6531144,16.3268276,2014,161,0.327910780583112,82,0.287029846982837,0.553653951629652,0.518428245906995,212,0.231398398924159,0.559309179507271
pixel_1 _PYR_pig,78.6531144,16.3268276,2014,161,0.327910780583112,82,0.286552502409524,0.556308461945194,0.515096429429747,212,0.228543927020223,0.556454707603336
pixel_1 _PYR_pig,78.6531144,16.3268276,2014,161,0.327910780583112,82,0.289584738815429,0.565727177842102,0.511880549773151,212,0.222295810957723,0.550206591540835
pixel_1 _PYR_pig,78.6531144,16.3268276,2014,161,0.327910780583112,82,0.288675304966341,0.568498512203923,0.507785506504178,213,0.219110201537837,0.54702098212095
pixel_1 _PYR_pig,78.6531144,16.3268276,2014,161,0.327910780583112,82,0.290004213108199,0.57346111008757,0.505708596462477,214,0.215704383354278,0.543615163937391
pixel_1 _PYR_pig,78.6531144,16.3268276,2014,161,0.327910780583112,82,0.289348083890537,0.572282491061984,0.505603593347045,215,0.216255509456508,0.54416629003962
pixel_1 _PYR_pig,78.6531144,16.3268276,2014,179,0.366259221966579,22,0.374590190560984,0.792920596648363,0.472418287712993,220,0.0978280971520085,0.464087319118588
pixel_1 _PYR_pig,78.6531144,16.3268276,2014,179,0.366259221966579,28,0.387030036251742,0.820603394600625,0.47164079358958,215,0.0846107573378376,0.450869979304417
pixel_1 _PYR_pig,78.6531144,16.3268276,2014,179,0.366259221966579,34,0.377794382042965,0.772817119274086,0.488853536782196,211,0.111059154739231,0.47731837670581
pixel_1 _PYR_pig,78.6531144,16.3268276,2014,179,0.366259221966579,34,0.39112274749365,0.735185473260311,0.532005543797195,222,0.140882796303545,0.507142018270124
pixel_1 _PYR_pig,78.6531144,16.3268276,2014,179,0.366259221966579,42,0.39869368532221,0.747812272757291,0.533146753331782,220,0.134453068009571,0.500712289976151
pixel_1 _PYR_pig,78.6531144,16.3268276,2014,179,0.366259221966579,60,0.387169541469636,0.733951014285396,0.527514144587156,213,0.14034460311752,0.506603825084099
pixel_1 _PYR_pig,78.6531144,16.3268276,2014,179,0.366259221966579,72,0.386749534632684,0.740872991698941,0.522018671170352,210,0.135269136537668,0.501528358504247
pixel_1 _PYR_pig,78.6531144,16.3268276,2014,179,0.366259221966579,82,0.376356297163619,0.725956388632298,0.518428245906995,212,0.142071948743376,0.508331170709955
pixel_1 _PYR_pig,78.6531144,16.3268276,2014,179,0.366259221966579,82,0.377820389311665,0.733494483217331,0.515096429429747,212,0.137276040118082,0.503535262084661
pixel_1 _PYR_pig,78.6531144,16.3268276,2014,179,0.366259221966579,82,0.378575872207153,0.739578544984618,0.511880549773151,212,0.133304677565998,0.499563899532577
pixel_1 _PYR_pig,78.6531144,16.3268276,2014,179,0.366259221966579,82,0.372854017548276,0.734274635200144,0.507785506504178,213,0.134931488955902,0.501190710922481
pixel_1 _PYR_pig,78.6531144,16.3268276,2014,179,0.366259221966579,82,0.367303804607419,0.726315129259767,0.505708596462477,214,0.138404791855058,0.504664013821637
pixel_1 _PYR_pig,78.6531144,16.3268276,2014,179,0.366259221966579,82,0.359973297582647,0.711967443110245,0.505603593347045,215,0.145630295764397,0.511889517730976
pixel_1 _PYR_pig,78.6531144,16.3268276,2014,195,0.545267756152778,22,0.433113177916718,0.916800194195374,0.472418287712993,220,0.0393051097962748,0.584572865949053
pixel_1 _PYR_pig,78.6531144,16.3268276,2014,195,0.545267756152778,28,0.444307516083715,0.94204640930689,0.47164079358958,215,0.0273332775058642,0.572601033658643
pixel_1 _PYR_pig,78.6531144,16.3268276,2014,195,0.545267756152778,34,0.461799064819345,0.944657305456082,0.488853536782196,211,0.0270544719628509,0.572322228115629
pixel_1 _PYR_pig,78.6531144,16.3268276,2014,195,0.545267756152778,34,0.477051304253438,0.89670363366607,0.532005543797195,222,0.0549542395437569,0.600221995696535
pixel_1 _PYR_pig,78.6531144,16.3268276,2014,195,0.545267756152778,42,0.482944371195951,0.905837591953618,0.533146753331782,220,0.0502023821358309,0.595470138288609
pixel_1 _PYR_pig,78.6531144,16.3268276,2014,195,0.545267756152778,60,0.491212952431026,0.931184419358955,0.527514144587156,213,0.0363011921561295,0.581568948308908
pixel_1 _PYR_pig,78.6531144,16.3268276,2014,195,0.545267756152778,72,0.489516795674086,0.937738097713252,0.522018671170352,210,0.0325018754962664,0.577769631649045
pixel_1 _PYR_pig,78.6531144,16.3268276,2014,195,0.545267756152778,82,0.476144987441885,0.918439516367139,0.518428245906995,212,0.0422832584651106,0.587551014617889
pixel_1 _PYR_pig,78.6531144,16.3268276,2014,195,0.545267756152778,82,0.471859482760875,0.916060480720594,0.515096429429747,212,0.0432369466688716,0.58850470282165
pixel_1 _PYR_pig,78.6531144,16.3268276,2014,195,0.545267756152778,82,0.469084267112832,0.916394005048083,0.511880549773151,212,0.0427962826603188,0.588064038813097
pixel_1 _PYR_pig,78.6531144,16.3268276,2014,195,0.545267756152778,82,0.452174422793064,0.890483121320327,0.507785506504178,213,0.0556110837111145,0.600878839863893
pixel_1 _PYR_pig,78.6531144,16.3268276,2014,195,0.545267756152778,82,0.441899285693982,0.873821977291166,0.505708596462477,214,0.0638093107684948,0.609077066921273
pixel_1 _PYR_pig,78.6531144,16.3268276,2014,195,0.545267756152778,82,0.435711944467321,0.861765917411607,0.505603593347045,215,0.0698916488797235,0.615159405032502
pixel_1 _PYR_pig,78.6531144,16.3268276,2014,216,0.550512415085074,22,0.470759954130963,0.996489692238508,0.472418287712993,220,0.0016583335820296,0.552170748667104
pixel_1 _PYR_pig,78.6531144,16.3268276,2014,216,0.550512415085074,28,0.471529891452813,0.999764858896274,0.47164079358958,215,0.00011090213676701,0.550623317221841
pixel_1 _PYR_pig,78.6531144,16.3268276,2014,216,0.550512415085074,34,0.486682107553186,0.995558119015967,0.488853536782196,211,0.00217142922900992,0.552683844314084
pixel_1 _PYR_pig,78.6531144,16.3268276,2014,216,0.550512415085074,34,0.529992718056184,0.996216532394297,0.532005543797195,222,0.00201282574101103,0.552525240826085
pixel_1 _PYR_pig,78.6531144,16.3268276,2014,216,0.550512415085074,42,0.531980694824198,0.997812875159988,0.533146753331782,220,0.00116605850758378,0.551678473592658
pixel_1 _PYR_pig,78.6531144,16.3268276,2014,216,0.550512415085074,60,0.526961081540038,0.998951567360244,0.527514144587156,213,0.000553063047118108,0.551065478132192
pixel_1 _PYR_pig,78.6531144,16.3268276,2014,216,0.550512415085074,72,0.519998370180017,0.996129830019669,0.522018671170352,210,0.0020203009903359,0.55253271607541
pixel_1 _PYR_pig,78.6531144,16.3268276,2014,216,0.550512415085074,82,0.517347665564217,0.997915660747056,0.518428245906995,212,0.0010805803427788,0.551592995427853
pixel_1 _PYR_pig,78.6531144,16.3268276,2014,216,0.550512415085074,82,0.514101070900235,0.998067626811907,0.515096429429747,212,0.00099535852951238,0.551507773614587
pixel_1 _PYR_pig,78.6531144,16.3268276,2014,216,0.550512415085074,82,0.509850212478946,0.99603357209977,0.511880549773151,212,0.00203033729420532,0.55254275237928
pixel_1 _PYR_pig,78.6531144,16.3268276,2014,216,0.550512415085074,82,0.506830280777848,0.99811884011242,0.507785506504178,213,0.00095522572633,0.551467640811404
pixel_1 _PYR_pig,78.6531144,16.3268276,2014,216,0.550512415085074,82,0.505343068578865,0.99927719661843,0.505708596462477,214,0.000365527883611994,0.550877942968686
pixel_1 _PYR_pig,78.6531144,16.3268276,2014,216,0.550512415085074,82,0.505405212084895,0.999607634785908,0.505603593347045,215,0.000198381262149105,0.550710796347223
pixel_1 _PYR_pig,78.6531144,16.3268276,2014,225,0.476536924259738,22,0.470742097085443,0.996451893012728,0.472418287712993,220,0.00167619062754965,0.478213114887288
pixel_1 _PYR_pig,78.6531144,16.3268276,2014,225,0.476536924259738,28,0.46241855150651,0.980446470686132,0.47164079358958,215,0.00922224208306988,0.485759166342808
pixel_1 _PYR_pig,78.6531144,16.3268276,2014,225,0.476536924259738,34,0.476579491024422,0.974892181739,0.488853536782196,211,0.0122740457577744,0.488810970017512
pixel_1 _PYR_pig,78.6531144,16.3268276,2014,225,0.476536924259738,34,0.531633961718229,0.999301544723924,0.532005543797195,222,0.000371582078966704,0.476908506338705
pixel_1 _PYR_pig,78.6531144,16.3268276,2014,225,0.476536924259738,42,0.532118833892534,0.998071976556504,0.533146753331782,220,0.00102791943924718,0.477564843698985
pixel_1 _PYR_pig,78.6531144,16.3268276,2014,225,0.476536924259738,60,0.522531156400547,0.990553830190643,0.527514144587156,213,0.00498298818660825,0.481519912446346
pixel_1 _PYR_pig,78.6531144,16.3268276,2014,225,0.476536924259738,72,0.513781591920992,0.984220719096324,0.522018671170352,210,0.00823707924936057,0.484774003509098
pixel_1 _PYR_pig,78.6531144,16.3268276,2014,225,0.476536924259738,82,0.510311333883865,0.984343229584396,0.518428245906995,212,0.00811691202313025,0.484653836282868
pixel_1 _PYR_pig,78.6531144,16.3268276,2014,225,0.476536924259738,82,0.50674367974515,0.983784104863929,0.515096429429747,212,0.00835274968459709,0.484889673944335
pixel_1 _PYR_pig,78.6531144,16.3268276,2014,225,0.476536924259738,82,0.499759911749097,0.976321354602307,0.511880549773151,212,0.0121206380240547,0.488657562283793
pixel_1 _PYR_pig,78.6531144,16.3268276,2014,225,0.476536924259738,82,0.495801361468095,0.976399198317835,0.507785506504178,213,0.0119841450360829,0.488521069295821
pixel_1 _PYR_pig,78.6531144,16.3268276,2014,225,0.476536924259738,82,0.494555027580927,0.97794467216976,0.505708596462477,214,0.0111535688815506,0.487690493141288
pixel_1 _PYR_pig,78.6531144,16.3268276,2014,225,0.476536924259738,82,0.494542576082503,0.978123143486147,0.505603593347045,215,0.0110610172645418,0.48759794152428
pixel_1 _PYR_pig,78.6531144,16.3268276,2014,232,0.552743470349889,22,0.461791550119324,0.977505659983838,0.472418287712993,220,0.0106267375936689,0.563370207943558
