sample.id,year,latitude,longitude,n.obs,ndvi.gs.avg,ndvi.gs.med,ndvi.gs.q90,ndvi.max,ndvi.max.lwr,ndvi.max.upr,ndvi.max.doy
pixel_1 _BC_alkhor,2018,78.2064528,13.7801747,50,0.593257836201276,0.599366174168453,0.639716228623122,0.639716228623122,0.590174955720728,0.698142703628334,250
pixel_1 _BC_alkhor,2019,78.2064528,13.7801747,88,0.50816200946659,0.498252705963883,0.587765989011283,0.587765989011283,0.48037047207421,0.610229520485607,253
pixel_1 _BC_alkhor,2020,78.2064528,13.7801747,79,0.55266083601074,0.564492013466055,0.599783626755353,0.599783626755353,0.505665116572417,0.647666377541414,253
pixel_1 _BC_alkhor,2021,78.2064528,13.7801747,24,0.56633579139973,0.566617885439174,0.582611053172838,0.587780338743421,0.549616225050388,0.613253573824647,253
pixel_1 _BC_skans,1989,78.5259723,16.0528884,2,0.392480862412924,0.392480862412924,0.41470755762466,0.41470755762466,0.393578353432579,0.420264231427595,252
pixel_1 _BC_skans,1991,78.5259723,16.0528884,6,0.316808793770296,0.316808793770296,0.363889695118431,0.363889695118431,0.278717677690142,0.411242721470537,243
pixel_1 _BC_skans,1992,78.5259723,16.0528884,24,0.338003026433755,0.348611286214962,0.356296406640243,0.356296406640243,0.300220080264345,0.367493467801617,238
pixel_1 _BC_skans,1993,78.5259723,16.0528884,8,0.362111507026399,0.362111507026399,0.366368789763627,0.393208937326122,0.366488242018412,0.423906933064566,238
pixel_1 _BC_skans,1995,78.5259723,16.0528884,4,0.360689168004099,0.360689168004099,0.360689168004099,0.370692200718768,0.363775386071231,0.388192493602232,238
pixel_1 _BC_skans,1996,78.5259723,16.0528884,4,0.362144461371478,0.362144461371478,0.362144461371478,0.364016788195145,0.362144461371478,0.374994852270868,238
pixel_1 _BC_skans,1999,78.5259723,16.0528884,4,0.331994455916047,0.331994455916047,0.331994455916047,0.38550200235852,0.377794571841113,0.410947775846077,238
pixel_1 _BC_skans,2000,78.5259723,16.0528884,14,0.402688841440084,0.392436988203745,0.444424841856701,0.444424841856701,0.375368745598843,0.458248797748548,234
pixel_1 _BC_skans,2002,78.5259723,16.0528884,2,0.362124123989194,0.362124123989194,0.404028871438961,0.404028871438961,0.352189074038701,0.450648483844368,224
pixel_1 _BC_skans,2006,78.5259723,16.0528884,9,0.451565310523432,0.454157533612527,0.465895483244351,0.465895483244351,0.434717189916552,0.471124598944032,205
pixel_1 _BC_skans,2010,78.5259723,16.0528884,19,0.378451613854491,0.355413708391547,0.427902345636279,0.428927641666544,0.347042500297272,0.497655465809018,227
pixel_1 _BC_skans,2011,78.5259723,16.0528884,25,0.417760946634196,0.399105367793241,0.469066029148453,0.495793931930659,0.329849041136559,0.589164123020346,236
pixel_1 _BC_skans,2013,78.5259723,16.0528884,33,0.466695416156095,0.445435522500945,0.534970939401518,0.535581950891984,0.432106728073022,0.611483131126762,244
pixel_1 _BC_skans,2014,78.5259723,16.0528884,107,0.424522998989705,0.428426375367825,0.452779853436879,0.481986862623051,0.339944807760292,0.585218756747603,241
pixel_1 _BC_skans,2015,78.5259723,16.0528884,61,0.405343711443854,0.420716483548949,0.427429877766846,0.479093461408471,0.386570622821891,0.545653168903079,244
pixel_1 _BC_skans,2016,78.5259723,16.0528884,42,0.406735261685091,0.38245697890871,0.453808401867597,0.486578311850339,0.389669110833447,0.576583917234994,245
pixel_1 _BC_skans,2017,78.5259723,16.0528884,45,0.419295989818115,0.411529857853053,0.484655720722722,0.488309956655796,0.363152469884694,0.578212353639621,253
pixel_1 _BC_skans,2018,78.5259723,16.0528884,55,0.431968112181687,0.426233362715577,0.546517864534151,0.546517864534151,0.385609643189049,0.586004161819178,254
pixel_1 _BC_skans,2019,78.5259723,16.0528884,106,0.409382788046488,0.394654589875149,0.499925450475858,0.501841260226315,0.390789954832217,0.574430931298635,256
pixel_1 _BC_skans,2020,78.5259723,16.0528884,35,0.390204149582534,0.425950333573446,0.429595652174399,0.497628716651468,0.393440249689731,0.552904232036333,256
pixel_1 _BC_skans,2021,78.5259723,16.0528884,39,0.408574108897108,0.38287483773862,0.541253358431198,0.541253358431198,0.374906735411368,0.551542080876251,257
pixel_1 _BC_stu,2006,78.9604964,11.6740751,6,0.543720396422545,0.535328488466516,0.569341499599261,0.569341499599261,0.529367171285718,0.584164791098716,214
pixel_1 _BC_stu,2009,78.9604964,11.6740751,5,0.516463583611155,0.516463583611155,0.516463583611155,0.520400074052701,0.519684876779822,0.522793218353424,210
pixel_1 _BC_stu,2010,78.9604964,11.6740751,24,0.56549228305943,0.575799059948431,0.607593723975798,0.607593723975798,0.569487099899792,0.669453238427801,208
pixel_1 _BC_stu,2011,78.9604964,11.6740751,36,0.577014158228482,0.593076293321898,0.665533535292803,0.665533535292803,0.478690660989614,0.673874653026603,210
pixel_1 _BC_stu,2013,78.9604964,11.6740751,12,0.663747408999472,0.663747408999472,0.663747408999472,0.670978069535802,0.664722193577822,0.678570700498927,210
pixel_1 _BC_stu,2014,78.9604964,11.6740751,48,0.584101019964622,0.599781022666291,0.60484319246005,0.607721585189822,0.557899664440994,0.638494221120874,210
pixel_1 _BC_stu,2015,78.9604964,11.6740751,60,0.600703106180518,0.603715048587588,0.604541513874343,0.60831446553316,0.592466984983442,0.654937870287152,210
pixel_1 _BC_stu,2016,78.9604964,11.6740751,110,0.602246905706093,0.63168442368964,0.66658020949043,0.66658020949043,0.480974633570499,0.728549128778685,209
pixel_1 _BC_stu,2017,78.9604964,11.6740751,20,0.546020157457795,0.546020157457795,0.639100155286241,0.639100155286241,0.456067677832238,0.656001639331305,209
pixel_1 _BC_stu,2018,78.9604964,11.6740751,84,0.602565211826496,0.598234506468845,0.665502179974512,0.665502179974512,0.542957013812505,0.685432272768851,209
pixel_1 _BC_stu,2019,78.9604964,11.6740751,130,0.613683195604364,0.602236511454747,0.663864303810092,0.663864303810092,0.48856370526184,0.732743037890657,207
pixel_1 _BC_stu,2020,78.9604964,11.6740751,62,0.554500142438892,0.570226798376966,0.59035210411326,0.599847069121819,0.481939245998979,0.686636829065361,209
pixel_1 _BC_stu,2021,78.9604964,11.6740751,24,0.589175048699028,0.601669249346114,0.636269582471477,0.636269582471477,0.528251558015395,0.650768332245855,212
pixel_1 _REF_bjor,1992,78.2212521,15.3071792,4,0.340846719366849,0.341603306673819,0.366160929830354,0.366160929830354,0.339423015774331,0.379944795430312,203
pixel_1 _REF_bjor,1993,78.2212521,15.3071792,2,0.366464358809592,0.366464358809592,0.368169184169099,0.368169184169099,0.364853373028666,0.369115436427435,203
pixel_1 _REF_bjor,1999,78.2212521,15.3071792,2,0.406845604530904,0.406845604530904,0.451918246737257,0.451918246737257,0.363773733444676,0.479105146704742,203
pixel_1 _REF_bjor,2000,78.2212521,15.3071792,3,0.399059782337115,0.421419334915948,0.428142194783485,0.44705244007937,0.363750258658631,0.457766647154508,203
pixel_1 _REF_bjor,2002,78.2212521,15.3071792,3,0.419781087713245,0.420535934137699,0.440932847419421,0.456940758671409,0.431444617069255,0.487866895559714,203
pixel_1 _REF_bjor,2005,78.2212521,15.3071792,2,0.473712580614111,0.473712580614111,0.473712580614111,0.491597361870692,0.484676573468429,0.498518150272954,222
pixel_1 _REF_bjor,2006,78.2212521,15.3071792,12,0.389639263959921,0.372448164278177,0.458280087382979,0.458280087382979,0.357565475635588,0.500049584031969,214
pixel_1 _REF_bjor,2010,78.2212521,15.3071792,14,0.45923549401934,0.45923549401934,0.485533642796799,0.485533642796799,0.43405913677535,0.512568133176291,228
pixel_1 _REF_bjor,2011,78.2212521,15.3071792,39,0.462063630115431,0.442306432237633,0.521360631952281,0.521360631952281,0.422826833850026,0.553549414664816,228
pixel_1 _REF_bjor,2013,78.2212521,15.3071792,25,0.508426445608862,0.473125622917263,0.546669003524761,0.546669003524761,0.474247414450732,0.58843850017375,229
pixel_1 _REF_bjor,2014,78.2212521,15.3071792,115,0.454112474206253,0.449658239975715,0.471133653413924,0.471133653413924,0.427287763126339,0.553731567310059,229
pixel_1 _REF_bjor,2015,78.2212521,15.3071792,69,0.409916646085718,0.427210664770327,0.431003283328454,0.445793581071772,0.39667878059857,0.542540764026343,228
pixel_1 _REF_bjor,2016,78.2212521,15.3071792,99,0.457355938980007,0.468459413979386,0.544695550487231,0.544695550487231,0.388783702249445,0.568100381240745,230
pixel_1 _REF_bjor,2017,78.2212521,15.3071792,30,0.402825021085593,0.375255646377505,0.465175321436413,0.466900861281457,0.427840446312469,0.49184011918412,233
pixel_1 _REF_bjor,2018,78.2212521,15.3071792,108,0.459078405999727,0.440144638854479,0.522448601344501,0.522448601344501,0.428860155774875,0.563755500389805,236
pixel_1 _REF_bjor,2019,78.2212521,15.3071792,135,0.461155803227565,0.476975886766261,0.544863543275676,0.544863543275676,0.382134603517364,0.603487970345993,235
pixel_1 _REF_bjor,2020,78.2212521,15.3071792,57,0.49421651659883,0.501745641765409,0.589654551258927,0.589654551258927,0.479075717759943,0.618457609830022,231
pixel_1 _REF_bjor,2021,78.2212521,15.3071792,36,0.430404647055808,0.421386809391716,0.505021492670899,0.505021492670899,0.419409405727177,0.538078244221123,229
pixel_1 _REF_fest,2005,78.0939605,13.8853397,2,0.458719876545425,0.458719876545425,0.458719876545425,0.476320702247116,0.474791190197634,0.477850214296597,190
pixel_1 _REF_fest,2006,78.0939605,13.8853397,6,0.455621365184572,0.455621365184572,0.459081874358594,0.471306964531643,0.468232169662759,0.472255082329819,185
pixel_1 _REF_fest,2008,78.0939605,13.8853397,5,0.430203960872057,0.430203960872057,0.430203960872057,0.455486957477741,0.4467353786931,0.458711679002168,185
pixel_1 _REF_fest,2010,78.0939605,13.8853397,21,0.408983222496716,0.392082852999145,0.454023517288335,0.454023517288335,0.385999943452924,0.484671184979775,187
pixel_1 _REF_fest,2011,78.0939605,13.8853397,52,0.426233570037211,0.428890296693051,0.446020587496862,0.446020587496862,0.413545199226859,0.468656497587742,194
pixel_1 _REF_fest,2012,78.0939605,13.8853397,26,0.428056593438328,0.428056593438328,0.448257027485711,0.448257027485711,0.407857400197281,0.458650234975015,194
pixel_1 _REF_fest,2013,78.0939605,13.8853397,26,0.512849303507512,0.512849303507512,0.517717680741115,0.527264645284785,0.513137572524165,0.549977089533881,194
pixel_1 _REF_fest,2014,78.0939605,13.8853397,104,0.429771935908559,0.454821380305612,0.474081696213022,0.474081696213022,0.369067179061301,0.490373341277895,194
pixel_1 _REF_fest,2015,78.0939605,13.8853397,48,0.430678502156716,0.437949188338368,0.451846331396789,0.451846331396789,0.397159890755036,0.478609375485173,194
pixel_1 _REF_fest,2016,78.0939605,13.8853397,77,0.468321549289304,0.467828689609722,0.498621905285384,0.498621905285384,0.446435417039779,0.521233185568373,195
pixel_1 _REF_fest,2017,78.0939605,13.8853397,40,0.439986209708999,0.440107295071363,0.470783071972615,0.470783071972615,0.411166517262836,0.491886748166958,197
pixel_1 _REF_fest,2018,78.0939605,13.8853397,55,0.441016781156458,0.447962045894313,0.524988627970016,0.524988627970016,0.34729827613981,0.548683483437695,199
pixel_1 _REF_fest,2019,78.0939605,13.8853397,112,0.45286947869878,0.448737907399299,0.478539193182863,0.478539193182863,0.419813701129781,0.508651150163532,200
pixel_1 _REF_fest,2020,78.0939605,13.8853397,63,0.469909307437677,0.45862574943596,0.514951035904101,0.514951035904101,0.442868795540096,0.530253615112956,201
pixel_1 _REF_fest,2021,78.0939605,13.8853397,42,0.443890840794281,0.445839811777112,0.463080419912555,0.463080419912555,0.424291574343846,0.482425092080985,203
pixel_1 _REF_tem,2005,78.4046636,16.6919799,2,0.490689955509522,0.490689955509522,0.490689955509522,0.491012841400625,0.490800522870154,0.491225159931096,202
pixel_1 _REF_tem,2006,78.4046636,16.6919799,9,0.501745684118067,0.520205219532247,0.521190699420661,0.521732597958678,0.466712032324076,0.550846715613578,202
pixel_1 _REF_tem,2010,78.4046636,16.6919799,14,0.500290709478121,0.500290709478121,0.54563437136659,0.54563437136659,0.508889149379589,0.561351000945137,202
pixel_1 _REF_tem,2011,78.4046636,16.6919799,39,0.530794269026392,0.523784616555082,0.585590868420121,0.585590868420121,0.493362212899974,0.590779469029154,202
pixel_1 _REF_tem,2013,78.4046636,16.6919799,39,0.564558563113994,0.55868661273359,0.585699394164577,0.602824690000204,0.560033275014044,0.62964899684447,202
pixel_1 _REF_tem,2014,78.4046636,16.6919799,117,0.52419608792815,0.537744984371706,0.601006652047729,0.601006652047729,0.480188289601935,0.62353865119681,202
pixel_1 _REF_tem,2015,78.4046636,16.6919799,47,0.510700329456674,0.523242764612677,0.534315436325053,0.558167965806652,0.53856076295844,0.573749303532384,202
pixel_1 _REF_tem,2016,78.4046636,16.6919799,67,0.533700355013927,0.539015912003128,0.594783117403983,0.594783117403983,0.446656436355711,0.601036724074502,203
pixel_1 _REF_tem,2017,78.4046636,16.6919799,40,0.499802715072176,0.50934348491518,0.532513731876131,0.570264604016056,0.533096496859361,0.605804531084232,203
pixel_1 _REF_tem,2018,78.4046636,16.6919799,63,0.547827511848105,0.545582238648331,0.65572595495449,0.65572595495449,0.476995282883459,0.671442584533037,202
pixel_1 _REF_tem,2019,78.4046636,16.6919799,96,0.553769902313862,0.547202629383002,0.588676536378139,0.588676536378139,0.545396334993505,0.647891397054225,202
pixel_1 _REF_tem,2020,78.4046636,16.6919799,63,0.552543486943598,0.546164665918652,0.596982644473792,0.6054637493743,0.541320935016568,0.626447371228426,202
pixel_1 _REF_tem,2021,78.4046636,16.6919799,54,0.464791789944025,0.450826591747574,0.546507787800083,0.550244605995952,0.457724302792242,0.586354257632634,202
pixel_10 _BC_Fjort,1985,79.1295519,11.852705,18,0.52565695902012,0.517493389727047,0.542171852206968,0.542171852206968,0.526494658725403,0.557338780080473,220
pixel_10 _BC_Fjort,1987,79.1295519,11.852705,8,0.537224955590732,0.537224955590732,0.537224955590732,0.592268547210105,0.586898270738917,0.59716232325067,220
pixel_10 _BC_Fjort,1988,79.1295519,11.852705,9,0.440664759259688,0.440664759259688,0.440664759259688,0.499591981088487,0.493890801028067,0.5237283793193,222
pixel_10 _BC_Fjort,1989,79.1295519,11.852705,39,0.516391671603037,0.554158220582788,0.555852018428203,0.560545801239092,0.52683359905198,0.65418285668969,223
pixel_10 _BC_Fjort,1990,79.1295519,11.852705,10,0.358670444909727,0.358670444909727,0.358670444909727,0.464457994637829,0.455456901649397,0.498209318006461,222
pixel_10 _BC_Fjort,1991,79.1295519,11.852705,24,0.55819536327909,0.55819536327909,0.56758408304224,0.588630364239372,0.576432819867368,0.612192046298659,222
pixel_10 _BC_Fjort,1992,79.1295519,11.852705,78,0.521652251223119,0.531899252010678,0.538373563486171,0.54509888509416,0.518777869691863,0.583395824491011,222
pixel_10 _BC_Fjort,1993,79.1295519,11.852705,8,0.420443458042936,0.439108099581432,0.439108099581432,0.563233512430576,0.421167087137703,0.573725014303188,223
